Address,Parcel ID,Contractor Name,Price,Demolition Date,Commercial Building,Council_District,Latitude,Longitude,Location
8848 Auburn,22092277.,Homrich,$14700.00,09/13/2016,No,7,42.358385,-83.233164,"8848 Auburn
(42.358385, -83.233164)"
9158 Courville,21071540.,Able Demolition,$12069.50,09/13/2016,No,4,42.412238,-82.945884,"9158 Courville
(42.412238, -82.945884)"
12194 W Outer Drive,22125924.,Leadhead Construction,$11737.00,09/13/2016,No,1,42.388734,-83.256903,"12194 W Outer Drive
(42.388734, -83.256903)"
15380 Wildemere,12005734.,Homrich,$20230.00,09/14/2016,No,2,42.404374,-83.132129,"15380 Wildemere
(42.404374, -83.132129)"
1956 Richton,08003776.,Farrow Group,$13900.00,09/13/2016,No,5,42.38894,-83.109444,"1956 Richton
(42.38894, -83.109444)"
19617 Anvil,21029245.,Smalley,$2475.00,09/13/2016,No,3,42.440063,-82.978288,"19617 Anvil
(42.440063, -82.978288)"
10086 Rosemont,22076293.,Able Demolition,$9005.16,07/07/2016,No,7,42.369088,-83.218805,"10086 Rosemont
(42.369088, -83.218805)"
11679 Westwood,22090047-8,Able Demolition,$7882.55,07/07/2016,No,7,42.373203,-83.231756,"11679 Westwood
(42.373203, -83.231756)"
14429 Park Grove,21017895.,"Adamo Group, Inc.",$13792.00,07/07/2016,No,4,42.430017,-82.974508,"14429 Park Grove
(42.430017, -82.974508)"
14441 Fordham,21019867.,"Adamo Group, Inc.",$10482.00,07/07/2016,No,4,42.43454,-82.974449,"14441 Fordham
(42.43454, -82.974449)"
14671 Park Grove,21017917.,"Adamo Group, Inc.",$16918.00,07/07/2016,No,4,42.430114,-82.971178,"14671 Park Grove
(42.430114, -82.971178)"
14705 Park Grove,21017922.,"Adamo Group, Inc.",$16982.00,07/07/2016,No,4,42.430132,-82.97054,"14705 Park Grove
(42.430132, -82.97054)"
14908 Fordham,21019734.,"Adamo Group, Inc.",$8830.00,07/07/2016,No,4,42.434305,-82.96821,"14908 Fordham
(42.434305, -82.96821)"
15011 Fordham,21019912.,"Adamo Group, Inc.",$12758.00,07/07/2016,No,4,42.434741,-82.967624,"15011 Fordham
(42.434741, -82.967624)"
15087 Mapleridge,21017641.,"Adamo Group, Inc.",$11183.00,07/07/2016,No,4,42.4295,-82.966073,"15087 Mapleridge
(42.4295, -82.966073)"
15743 Quincy,12012756.,Rickman Enterprise Group,$22030.00,07/06/2016,No,2,42.407008,-83.13868,"15743 Quincy
(42.407008, -83.13868)"
16134 Steel,22022387.,"Direct Construction Services, LLC",$20143.64,07/07/2016,No,2,42.41006,-83.171595,"16134 Steel
(42.41006, -83.171595)"
17164 Dequindre,09016248.,"Adamo Group, Inc.",$9519.00,07/07/2016,No,3,42.419432,-83.081968,"17164 Dequindre
(42.419432, -83.081968)"
17875 Joseph Campau,09011546.,"Adamo Group, Inc.",$17895.00,07/07/2016,No,3,42.42448,-83.073491,"17875 Joseph
(42.42448, -83.073491)"
2990 Doris,12005229.,Rickman Enterprise Group,$20440.00,07/07/2016,No,2,42.39716,-83.130257,"2990 Doris
(42.39716, -83.130257)"
8306 Navy,20003924.,ABC Demolition,$7450.00,06/17/2016,No,6,42.308535,-83.128648,"8306 Navy
(42.308535, -83.128648)"
8445 Rosemont,22077237.,Able Demolition,$8498.14,07/07/2016,No,7,42.354982,-83.219137,"8445 Rosemont
(42.354982, -83.219137)"
8906 Evergreen,22095249.,Able Demolition,$8329.98,07/07/2016,No,7,42.359161,-83.235589,"8906 Evergreen
(42.359161, -83.235589)"
8908 Evergreen,22095250.,Able Demolition,$6943.75,07/07/2016,No,7,42.359229,-83.23559,"8908 Evergreen
(42.359229, -83.23559)"
9056 VAN DYKE,17009564.,Homrich,$34000.00,07/06/2016,Yes,3,42.395547,-83.022423,"9056 VAN
(42.395547, -83.022423)"
4730 Mt Elliott,15014076.,Able Demolition,$12898.00,02/02/2016,No,5,42.368968,-83.026288,"4730 Mt
(42.368968, -83.026288)"
10371 Devine,19002570.,Salenbien Trucking & Excavating Inc.,$6645.60,06/02/2016,No,3,42.398433,-83.001176,"10371 Devine
(42.398433, -83.001176)"
1057 Livernois,18007190.,Salenbien Trucking & Excavating Inc.,$17950.00,06/08/2016,No,6,42.309227,-83.105759,"1057 Livernois
(42.309227, -83.105759)"
109 Webb,02001655.,Salenbien Trucking & Excavating Inc.,$14889.00,05/26/2015,No,5,42.391759,-83.090195,"109 Webb
(42.391759, -83.090195)"
11721 Auburn,22092755.,Salenbien Trucking & Excavating Inc.,$5156.40,05/16/2016,No,7,42.373758,-83.234204,"11721 Auburn
(42.373758, -83.234204)"
1202 Patricia,20014840.,Salenbien Trucking & Excavating Inc.,$7661.28,06/02/2016,No,6,42.28101,-83.149439,"1202 Patricia
(42.28101, -83.149439)"
12040 Plainview,22093818.,Salenbien Trucking & Excavating Inc.,$5050.00,05/16/2016,No,7,42.374743,-83.234763,"12040 Plainview
(42.374743, -83.234763)"
1208 Lawrence,06003000.,Salenbien Trucking & Excavating Inc.,$11450.00,05/26/2015,No,5,42.387271,-83.098436,"1208 Lawrence
(42.387271, -83.098436)"
12690 Hubbell,22038880.002L,Salenbien Trucking & Excavating Inc.,$7400.00,05/13/2016,No,1,42.381423,-83.187894,"12690 Hubbell
(42.381423, -83.187894)"
12804 Ardmore,22034484.,Salenbien Trucking & Excavating Inc.,$9641.76,05/14/2016,No,1,42.383085,-83.183465,"12804 Ardmore
(42.383085, -83.183465)"
13166 Mendota,16042779.,Salenbien Trucking & Excavating Inc.,$13650.00,05/14/2016,No,7,42.384518,-83.163983,"13166 Mendota
(42.384518, -83.163983)"
13265 Sorrento,22024234-48,Salenbien Trucking & Excavating Inc.,$14700.00,05/14/2016,No,7,42.385646,-83.172214,"13265 Sorrento
(42.385646, -83.172214)"
13618 Stahelin,22083029.,Salenbien Trucking & Excavating Inc.,$19312.00,05/13/2016,No,1,42.385943,-83.225596,"13618 Stahelin
(42.385943, -83.225596)"
1374 E Grand Blvd,15007718.,Salenbien Trucking & Excavating Inc.,$21600.00,05/17/2016,No,5,42.379111,-83.022031,"1374 E Grand Blvd
(42.379111, -83.022031)"
13955 Minock,22091323.,Salenbien Trucking & Excavating Inc.,$8875.00,05/18/2015,No,1,42.387217,-83.2336,"13955 Minock
(42.387217, -83.2336)"
13959 Grandville,22088785.,Salenbien Trucking & Excavating Inc.,$8436.00,05/21/2015,No,1,42.387271,-83.231226,"13959 Grandville
(42.387271, -83.231226)"
13961 Grandville,22088784.,Salenbien Trucking & Excavating Inc.,$8436.00,05/20/2015,No,1,42.387364,-83.231229,"13961 Grandville
(42.387364, -83.231229)"
14000 Auburn,22092453.,Salenbien Trucking & Excavating Inc.,$6606.00,05/18/2015,No,1,42.387833,-83.23414,"14000 Auburn
(42.387833, -83.23414)"
14015 Minock,22091314-5,Salenbien Trucking & Excavating Inc.,$8628.00,05/19/2015,No,1,42.38801,-83.233635,"14015 Minock
(42.38801, -83.233635)"
14023 Minock,22091313.,Salenbien Trucking & Excavating Inc.,$4686.00,05/19/2015,No,1,42.388148,-83.233641,"14023 Minock
(42.388148, -83.233641)"
14028 Auburn,22092457.,Salenbien Trucking & Excavating Inc.,$9032.00,05/18/2015,No,1,42.388226,-83.234157,"14028 Auburn
(42.388226, -83.234157)"
14047 Westwood,22089984.,Salenbien Trucking & Excavating Inc.,$10761.00,05/20/2015,No,1,42.388539,-83.232428,"14047 Westwood
(42.388539, -83.232428)"
14261 Westwood,22089959.,Salenbien Trucking & Excavating Inc.,$7228.00,05/21/2015,No,1,42.391024,-83.232521,"14261 Westwood
(42.391024, -83.232521)"
14318 Westwood,22089478.,Salenbien Trucking & Excavating Inc.,$6978.00,05/22/2015,No,1,42.39148,-83.231858,"14318 Westwood
(42.39148, -83.231858)"
14501 Lauder,22042455.,Salenbien Trucking & Excavating Inc.,$8291.76,05/13/2016,No,1,42.394594,-83.19087,"14501 Lauder
(42.394594, -83.19087)"
14509 Robson,22044279.,Salenbien Trucking & Excavating Inc.,$11030.00,05/13/2016,No,1,42.394635,-83.192826,"14509 Robson
(42.394635, -83.192826)"
14516 Robson,22043667.,Salenbien Trucking & Excavating Inc.,$5327.84,05/13/2016,No,1,42.394745,-83.192277,"14516 Robson
(42.394745, -83.192277)"
14517 Robson,22044278.,Salenbien Trucking & Excavating Inc.,$11270.00,05/13/2016,No,1,42.394731,-83.19283,"14517 Robson
(42.394731, -83.19283)"
15387 Kentucky,16037038.,Salenbien Trucking & Excavating Inc.,$21200.00,05/12/2016,No,2,42.404004,-83.158963,"15387 Kentucky
(42.404004, -83.158963)"
15505 Prairie,16023328.,Salenbien Trucking & Excavating Inc.,$15718.00,05/12/2016,No,2,42.406,-83.145292,"15505 Prairie
(42.406, -83.145292)"
15740 Princeton,12010985.,Salenbien Trucking & Excavating Inc.,$22500.00,03/23/2016,No,2,42.407102,-83.128329,"15740 Princeton
(42.407102, -83.128329)"
15829 Kentucky,16036999.,Salenbien Trucking & Excavating Inc.,$10786.08,05/11/2016,No,2,42.40833,-83.159154,"15829 Kentucky
(42.40833, -83.159154)"
15907 Petoskey,12012978.,Salenbien Trucking & Excavating Inc.,$11900.00,05/12/2016,No,2,42.409205,-83.139749,"15907 Petoskey
(42.409205, -83.139749)"
16165 Trinity,22108754.,Salenbien Trucking & Excavating Inc.,$22925.00,05/13/2016,No,1,42.408661,-83.248891,"16165 Trinity
(42.408661, -83.248891)"
16953 Tireman,22001212-20,Salenbien Trucking & Excavating Inc.,$5327.84,05/17/2016,No,7,42.350405,-83.212004,"16953 Tireman
(42.350405, -83.212004)"
1706 Taylor,08002642.,Salenbien Trucking & Excavating Inc.,$22500.00,04/04/2016,No,5,42.376185,-83.098056,"1706 Taylor
(42.376185, -83.098056)"
1726 Taylor,08002638.,Salenbien Trucking & Excavating Inc.,$22500.00,03/12/2016,No,5,42.376042,-83.098456,"1726 Taylor
(42.376042, -83.098456)"
18154 Vaughan,22097902.,Salenbien Trucking & Excavating Inc.,$7664.25,03/25/2016,No,1,42.422502,-83.239197,"18154 Vaughan
(42.422502, -83.239197)"
18458 Vaughan,22097929.,Salenbien Trucking & Excavating Inc.,$8272.10,03/25/2016,No,1,42.425355,-83.239345,"18458 Vaughan
(42.425355, -83.239345)"
19159 Rowe,21035997.,"313 Construction, LLC",$8046.66,05/16/2016,No,3,42.435391,-83.003823,"19159 Rowe
(42.435391, -83.003823)"
19206 Rowe,21035814.,"313 Construction, LLC",$7850.12,05/16/2016,No,3,42.436056,-83.003163,"19206 Rowe
(42.436056, -83.003163)"
19222 W Davison,22008608-9,Salenbien Trucking & Excavating Inc.,$9821.20,05/13/2016,No,1,42.384299,-83.230135,"19222 W Davison
(42.384299, -83.230135)"
1928 Green,18008947.,Salenbien Trucking & Excavating Inc.,$23825.76,06/03/2016,No,6,42.311693,-83.119374,"1928 Green
(42.311693, -83.119374)"
19439 Albion,17014341.,"313 Construction, LLC",$8051.11,05/23/2016,No,3,42.438418,-83.006211,"19439 Albion
(42.438418, -83.006211)"
1947 Virginia Park,08001989.,Salenbien Trucking & Excavating Inc.,$22500.00,03/08/2016,No,5,42.369235,-83.095891,"1947 Virginia Park
(42.369235, -83.095891)"
20117 Ashton,22075353.,Salenbien Trucking & Excavating Inc.,$8270.20,03/25/2016,No,1,42.440605,-83.221533,"20117 Ashton
(42.440605, -83.221533)"
2020 Grove,08005531-2,Salenbien Trucking & Excavating Inc.,$7780.20,03/24/2016,No,2,42.415301,-83.12105,"2020 Grove
(42.415301, -83.12105)"
21195 Pickford,22015477.,Salenbien Trucking & Excavating Inc.,$12470.20,03/25/2016,No,1,42.424021,-83.251374,"21195 Pickford
(42.424021, -83.251374)"
21339 Santa Clara,22014343.,Salenbien Trucking & Excavating Inc.,$18742.00,05/13/2016,No,1,42.418638,-83.251876,"21339 Santa
(42.418638, -83.251876)"
21427 Glenco,22014609.,Salenbien Trucking & Excavating Inc.,$6018.30,03/28/2016,No,1,42.421198,-83.253833,"21427 Glenco
(42.421198, -83.253833)"
2432 Taylor,10002343.,Salenbien Trucking & Excavating Inc.,$22500.00,03/12/2016,No,5,42.373278,-83.105895,"2432 Taylor
(42.373278, -83.105895)"
2913 Arndt,11001260.,Salenbien Trucking & Excavating Inc.,$10650.00,05/18/2016,No,5,42.354288,-83.029003,"2913 Arndt
(42.354288, -83.029003)"
3200 Arndt,13001131.,Salenbien Trucking & Excavating Inc.,$21600.00,05/18/2016,No,5,42.355237,-83.025492,"3200 Arndt
(42.355237, -83.025492)"
12514 Flanders,21011364.,"Adamo Group, Inc.",$17719.00,07/08/2016,No,4,42.414281,-82.986936,"12514 Flanders
(42.414281, -82.986936)"
13787 Keystone,13016403.,Rickman Enterprise Group,$10070.00,07/06/2016,No,3,42.418339,-83.050963,"13787 Keystone
(42.418339, -83.050963)"
14489 Seymour,21017048.,"Adamo Group, Inc.",$12017.00,07/08/2016,No,4,42.4273,-82.973323,"14489 Seymour
(42.4273, -82.973323)"
14600 Faircrest,21018756.,"Adamo Group, Inc.",$9961.00,07/08/2016,No,4,42.431919,-82.972459,"14600 Faircrest
(42.431919, -82.972459)"
14623 Seymour,21017056.,"Adamo Group, Inc.",$10703.00,07/08/2016,No,4,42.427329,-82.972077,"14623 Seymour
(42.427329, -82.972077)"
14630 Spring Garden,21017216.,"Adamo Group, Inc.",$16398.00,07/08/2016,No,4,42.427692,-82.971921,"14630 Spring Garden
(42.427692, -82.971921)"
14867 Coyle,22045500.,"Adamo Group, Inc.",$11999.00,07/08/2016,No,1,42.397799,-83.193998,"14867 Coyle
(42.397799, -83.193998)"
14915 Mapleridge,21017627-8,"Adamo Group, Inc.",$8063.00,07/08/2016,No,4,42.429433,-82.968046,"14915 Mapleridge
(42.429433, -82.968046)"
14915 Seymour,21017087.,"Adamo Group, Inc.",$8896.00,07/08/2016,No,4,42.4274,-82.967914,"14915 Seymour
(42.4274, -82.967914)"
14985 Novara,21022525.,"Adamo Group, Inc.",$18959.00,07/08/2016,No,3,42.439594,-82.967097,"14985 Novara
(42.439594, -82.967097)"
15030 Saratoga,21019012.,"Adamo Group, Inc.",$11144.00,07/08/2016,No,4,42.432838,-82.967185,"15030 Saratoga
(42.432838, -82.967185)"
3351 W Hancock,12000589.,Salenbien Trucking & Excavating Inc.,$16396.00,05/18/2016,No,6,42.344136,-83.098187,"3351 W Hancock
(42.344136, -83.098187)"
3395 Arndt,13001164.,Salenbien Trucking & Excavating Inc.,$13313.92,04/26/2016,No,5,42.356444,-83.023456,"3395 Arndt
(42.356444, -83.023456)"
3500 Edsel,20014640.,Salenbien Trucking & Excavating Inc.,$5652.84,05/27/2016,No,6,42.262387,-83.165824,"3500 Edsel
(42.262387, -83.165824)"
3525 Liddesdale,20013419.,Salenbien Trucking & Excavating Inc.,$12050.00,05/27/2016,No,6,42.26109,-83.162944,"3525 Liddesdale
(42.26109, -83.162944)"
3679 Sylvester,13001765.,Salenbien Trucking & Excavating Inc.,$10650.00,04/25/2016,No,5,42.363238,-83.024261,"3679 Sylvester
(42.363238, -83.024261)"
3813 W Kirby,14001261.,Salenbien Trucking & Excavating Inc.,$10233.20,05/18/2016,No,6,42.346947,-83.106052,"3813 W Kirby
(42.346947, -83.106052)"
4128 Central,18009751.,Salenbien Trucking & Excavating Inc.,$10950.00,05/27/2016,No,6,42.326125,-83.133701,"4128 Central
(42.326125, -83.133701)"
4158 LAWNDALE,20006202.,Salenbien Trucking & Excavating Inc.,$7533.36,05/27/2016,No,6,42.325005,-83.144633,"4158 LAWNDALE
(42.325005, -83.144633)"
4206 Jeffries,12006593.,Salenbien Trucking & Excavating Inc.,$8422.40,05/18/2016,No,6,42.341027,-83.092546,"4206 Jeffries
(42.341027, -83.092546)"
4209 Kinsman,14000878.,Salenbien Trucking & Excavating Inc.,$13398.40,05/20/2016,No,6,42.338706,-83.107023,"4209 Kinsman
(42.338706, -83.107023)"
4245 Trenton,20010595.,Salenbien Trucking & Excavating Inc.,$5948.64,05/27/2016,No,6,42.326032,-83.144875,"4245 Trenton
(42.326032, -83.144875)"
4269 Vinewood,14009090.,Salenbien Trucking & Excavating Inc.,$6392.40,05/19/2016,No,6,42.338477,-83.102352,"4269 Vinewood
(42.338477, -83.102352)"
4323 Buchanan,14000836.,Salenbien Trucking & Excavating Inc.,$15318.40,05/20/2016,No,6,42.337388,-83.10792,"4323 Buchanan
(42.337388, -83.10792)"
4335 Buchanan,14000838.,Salenbien Trucking & Excavating Inc.,$7968.00,05/20/2016,No,6,42.337307,-83.108122,"4335 Buchanan
(42.337307, -83.108122)"
4346 Lumley,20008518.,Salenbien Trucking & Excavating Inc.,$7986.08,05/27/2016,No,6,42.326589,-83.137465,"4346 Lumley
(42.326589, -83.137465)"
4426 Dubois,09004028.,Salenbien Trucking & Excavating Inc.,$7100.00,04/26/2016,No,5,42.361278,-83.040064,"4426 Dubois
(42.361278, -83.040064)"
4457 Tillman,12007497.,Salenbien Trucking & Excavating Inc.,$6816.00,05/18/2016,No,6,42.342332,-83.096416,"4457 Tillman
(42.342332, -83.096416)"
4600 Roosevelt,12010136.,Salenbien Trucking & Excavating Inc.,$3504.64,06/07/2016,No,6,42.342899,-83.101339,"4600 Roosevelt
(42.342899, -83.101339)"
4800 Renville,20009978.,Salenbien Trucking & Excavating Inc.,$4698.64,05/27/2016,No,6,42.328428,-83.143799,"4800 Renville
(42.328428, -83.143799)"
4813 Scotten,14009935.,Salenbien Trucking & Excavating Inc.,$11400.00,05/20/2016,No,6,42.340945,-83.108748,"4813 Scotten
(42.340945, -83.108748)"
4909 Lovett,14010781.,Salenbien Trucking & Excavating Inc.,$11270.00,05/20/2016,No,6,42.341037,-83.110406,"4909 Lovett
(42.341037, -83.110406)"
5032 Tillman,12007378-9,Salenbien Trucking & Excavating Inc.,$8860.80,05/18/2016,No,6,42.346563,-83.098165,"5032 Tillman
(42.346563, -83.098165)"
5037 24th St,12008851.,Salenbien Trucking & Excavating Inc.,$6212.00,05/19/2016,No,6,42.345605,-83.101449,"5037 24th St
(42.345605, -83.101449)"
5100 Scotten,14009686.,Salenbien Trucking & Excavating Inc.,$15386.00,05/20/2016,No,6,42.343424,-83.109649,"5100 Scotten
(42.343424, -83.109649)"
5136 Scotten,14009692.,Salenbien Trucking & Excavating Inc.,$7100.00,06/07/2016,No,6,42.343859,-83.109963,"5136 Scotten
(42.343859, -83.109963)"
5204 28th St,14011027.,Salenbien Trucking & Excavating Inc.,$15370.00,05/19/2016,No,6,42.34357,-83.113255,"5204 28th St
(42.34357, -83.113255)"
5236 Newport,21053939.,Salenbien Trucking & Excavating Inc.,$12450.00,05/27/2015,No,4,42.396978,-82.962102,"5236 Newport
(42.396978, -82.962102)"
5246 Roosevelt,12010168-9,Salenbien Trucking & Excavating Inc.,$7984.00,06/07/2016,No,6,42.34695,-83.103927,"5246 Roosevelt
(42.34695, -83.103927)"
5351 Vinewood,14009010.,Salenbien Trucking & Excavating Inc.,$10492.80,05/20/2016,No,6,42.346596,-83.107666,"5351 Vinewood
(42.346596, -83.107666)"
5391 Crane,19010092.,Salenbien Trucking & Excavating Inc.,$7600.00,05/17/2016,No,5,42.382567,-83.007728,"5391 Crane
(42.382567, -83.007728)"
609 Webb,04003087.,Salenbien Trucking & Excavating Inc.,$18478.00,05/26/2015,No,5,42.391279,-83.091482,"609 Webb
(42.391279, -83.091482)"
6438 Field,17013839.,Salenbien Trucking & Excavating Inc.,$10366.00,05/18/2016,No,3,42.385594,-83.025166,"6438 Field
(42.385594, -83.025166)"
6439 Sheridan,17013093.,Salenbien Trucking & Excavating Inc.,$10950.00,05/18/2016,No,3,42.385782,-83.024777,"6439 Sheridan
(42.385782, -83.024777)"
7338 Globe,16007340.,Salenbien Trucking & Excavating Inc.,$5377.84,05/12/2016,No,2,42.406945,-83.14455,"7338 Globe
(42.406945, -83.14455)"
7368 Globe,16007335.,Salenbien Trucking & Excavating Inc.,$15977.84,05/12/2016,No,2,42.40694,-83.145106,"7368 Globe
(42.40694, -83.145106)"
7420 Midland,16007297.,Salenbien Trucking & Excavating Inc.,$9870.00,05/12/2016,No,2,42.40648,-83.145385,"7420 Midland
(42.40648, -83.145385)"
7453 Steger Ct,16007437.,Salenbien Trucking & Excavating Inc.,$13964.00,05/11/2016,No,2,42.408829,-83.145851,"7453 Steger Ct
(42.408829, -83.145851)"
8065 Rathbone,20002493.,Salenbien Trucking & Excavating Inc.,$5367.60,06/02/2016,No,6,42.303764,-83.123203,"8065 Rathbone
(42.303764, -83.123203)"
8176 Chamberlain,20002465.,Salenbien Trucking & Excavating Inc.,$7828.00,06/02/2016,No,6,42.302842,-83.124447,"8176 Chamberlain
(42.302842, -83.124447)"
879 Solvay,18009452.,Salenbien Trucking & Excavating Inc.,$13832.32,06/02/2016,No,6,42.30389,-83.11742,"879 Solvay
(42.30389, -83.11742)"
9616 Prairie,16022570.,Salenbien Trucking & Excavating Inc.,$8791.76,05/14/2016,No,6,42.368225,-83.143248,"9616 Prairie
(42.368225, -83.143248)"
15151 Chatham,22117202-3,Blue Star,$10200.00,07/07/2016,No,1,42.399745,-83.2634,"15151 Chatham
(42.399745, -83.2634)"
17378 Dresden,21034652.,"Adamo Group, Inc.",$10068.00,07/08/2016,No,3,42.425173,-82.999035,"17378 Dresden
(42.425173, -82.999035)"
17904 Charest,09010134.,"Adamo Group, Inc.",$11945.00,07/08/2016,No,3,42.424959,-83.069793,"17904 Charest
(42.424959, -83.069793)"
18523 Schoenherr,21029814.,"Adamo Group, Inc.",$11441.00,07/08/2016,No,3,42.430886,-82.9853,"18523 Schoenherr
(42.430886, -82.9853)"
18600 Sawyer,22001064-5,Able Demolition,$10617.12,07/08/2016,No,7,42.347173,-83.222311,"18600 Sawyer
(42.347173, -83.222311)"
2247 E Canfield,09002253.,"Adamo Group, Inc.",$33566.00,07/08/2016,No,5,42.36139,-83.039305,"2247 E Canfield
(42.36139, -83.039305)"
2482 Sturtevant,10003752.,"Adamo Group, Inc.",$19049.00,07/08/2016,No,5,42.388811,-83.116774,"2482 Sturtevant
(42.388811, -83.116774)"
4235 Lakewood,21054819.,"Adamo Group, Inc.",$15919.00,07/08/2016,No,4,42.389572,-82.957026,"4235 Lakewood
(42.389572, -82.957026)"
4849 Philip,21060537.,"Adamo Group, Inc.",$20924.00,07/08/2016,No,4,42.395158,-82.956637,"4849 Philip
(42.395158, -82.956637)"
4864 Marseilles,21077563.,"Adamo Group, Inc.",$8112.00,07/08/2016,No,4,42.408442,-82.920445,"4864 Marseilles
(42.408442, -82.920445)"
6732 Westwood,22089184.,Able Demolition,$5340.38,07/08/2016,No,7,42.340103,-83.230032,"6732 Westwood
(42.340103, -83.230032)"
801 Manistique,21061728.,"Adamo Group, Inc.",$15823.00,07/08/2016,No,4,42.371847,-82.940063,"801 Manistique
(42.371847, -82.940063)"
8547 Strathmoor,22038639.,Able Demolition,$7572.98,07/08/2016,No,7,42.356733,-83.186257,"8547 Strathmoor
(42.356733, -83.186257)"
19678 Yonka,13021893.,Smalley,$16175.00,09/14/2016,No,3,42.439163,-83.066193,"19678 Yonka
(42.439163, -83.066193)"
21674 Jason,22009837.,Leadhead Construction,$10730.00,09/13/2016,No,1,42.38697,-83.254934,"21674 Jason
(42.38697, -83.254934)"
5888 Leidich,21036669.,Smalley,$8005.00,09/12/2016,No,4,42.396095,-82.983486,"5888 Leidich
(42.396095, -82.983486)"
1202 Burlingame,06003116.,Homrich,$22900.00,01/05/2015,No,5,42.388294,-83.099052,"1202 Burlingame
(42.388294, -83.099052)"
10005 Mansfield,22057965.,"Adamo Group, Inc.",$8950.00,07/12/2016,No,7,42.369223,-83.203769,"10005 Mansfield
(42.369223, -83.203769)"
10140 Elmira,18006417.,Able Demolition,$10742.36,07/11/2016,No,7,42.371447,-83.161179,"10140 Elmira
(42.371447, -83.161179)"
10335 Sterritt,19002095.,Rickman Enterprise Group,$9180.00,07/12/2016,No,3,42.395539,-83.001639,"10335 Sterritt
(42.395539, -83.001639)"
11504 W Outer Drive,22125843.,Homrich,$8930.00,07/11/2016,No,1,42.397968,-83.256342,"11504 W Outer Drive
(42.397968, -83.256342)"
11735 Stout,22101984.,Homrich,$12630.00,07/13/2016,No,7,42.3739,-83.240401,"11735 Stout
(42.3739, -83.240401)"
